model_display_name,provider,subject,year,session,exercise,item_key,n_responses,item_accuracy,response_sd,response_min,response_max,dimension_T1,dimension_T2,dimension_T3,dimension_T4,dimension_T5,dimension_T6,dimension_T7,dimension_T8,matched_overall,matched_analysis_3,matched_physics_2
OpenAI GPT-4.1,openai,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,72.63157895,,72.63157895,72.63157895,81.25,86.66666667,68.75,56.66666667,30.0,100.0,92.85714286,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,89.47368421,,89.47368421,89.47368421,100.0,100.0,75.0,76.66666667,90.0,93.75,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,67.36842105,,67.36842105,67.36842105,81.25,76.66666667,56.25,66.66666667,45.0,50.0,92.85714286,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,97.10526316,,97.10526316,97.10526316,100.0,100.0,93.75,90.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,87.89473684,,87.89473684,87.89473684,100.0,100.0,87.5,70.0,65.0,87.5,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,81.57894737,,81.57894737,81.57894737,100.0,100.0,50.0,56.66666667,100.0,87.5,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,85.52631579,,85.52631579,85.52631579,87.5,95.0,87.5,80.0,60.0,87.5,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,1,84.21052632,,84.21052632,84.21052632,100.0,90.0,87.5,76.66666667,65.0,50.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,27.89473684,,27.89473684,27.89473684,43.75,26.66666667,12.5,13.33333333,20.0,25.0,75.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,60.78947368,,60.78947368,60.78947368,62.5,80.0,56.25,31.66666667,70.0,43.75,96.42857143,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,65.0,,65.0,65.0,62.5,56.66666667,87.5,40.0,65.0,56.25,89.28571429,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,99.21052632,,99.21052632,99.21052632,100.0,100.0,100.0,100.0,92.5,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,75.78947368,,75.78947368,75.78947368,50.0,80.0,100.0,60.0,80.0,75.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,75.78947368,,75.78947368,75.78947368,87.5,100.0,62.5,40.0,60.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,55.52631579,,55.52631579,55.52631579,37.5,63.33333333,62.5,41.66666667,65.0,56.25,85.71428571,,True,False,True
Grok 4.5,xai,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,58.68421053,,58.68421053,58.68421053,43.75,56.66666667,75.0,46.66666667,50.0,56.25,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,50.0,,50.0,50.0,25.0,51.66666667,68.75,40.0,55.0,31.25,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,83.68421053,,83.68421053,83.68421053,100.0,76.66666667,81.25,86.66666667,72.5,68.75,85.71428571,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,67.89473684,,67.89473684,67.89473684,81.25,78.33333333,50.0,76.66666667,40.0,68.75,78.57142857,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,90.52631579,,90.52631579,90.52631579,93.75,93.33333333,87.5,100.0,72.5,87.5,92.85714286,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,92.63157895,,92.63157895,92.63157895,100.0,100.0,87.5,86.66666667,85.0,100.0,85.71428571,,True,False,True
Grok 4.3,xai,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571,,True,False,True
Grok 4.5,xai,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,71.57894737,,71.57894737,71.57894737,81.25,63.33333333,50.0,100.0,47.5,87.5,78.57142857,,True,False,True
OpenAI o3,openai,physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,100.0,87.5,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,60.52631579,,60.52631579,60.52631579,50.0,53.33333333,50.0,100.0,50.0,50.0,78.57142857,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,68.94736842,,68.94736842,68.94736842,62.5,70.0,75.0,100.0,50.0,50.0,50.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,65.0,,65.0,65.0,62.5,63.33333333,68.75,76.66666667,50.0,56.25,71.42857143,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,60.0,,60.0,60.0,56.25,58.33333333,50.0,90.0,50.0,50.0,64.28571429,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,69.47368421,,69.47368421,69.47368421,56.25,70.0,75.0,100.0,50.0,50.0,75.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,70.0,,70.0,70.0,62.5,81.66666667,68.75,90.0,50.0,56.25,71.42857143,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,62.63157895,,62.63157895,62.63157895,50.0,53.33333333,62.5,100.0,50.0,50.0,71.42857143,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,65.52631579,,65.52631579,65.52631579,50.0,65.0,75.0,88.33333333,50.0,56.25,67.85714286,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,66.05263158,,66.05263158,66.05263158,56.25,63.33333333,68.75,95.0,50.0,50.0,71.42857143,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,71.05263158,,71.05263158,71.05263158,62.5,70.0,75.0,100.0,50.0,56.25,71.42857143,,True,False,True
Grok 4.3,xai,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,54.21052632,,54.21052632,54.21052632,50.0,53.33333333,50.0,65.0,50.0,50.0,67.85714286,,True,False,True
Grok 4.5,xai,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,68.42105263,,68.42105263,68.42105263,62.5,76.66666667,75.0,76.66666667,50.0,56.25,71.42857143,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,61.05263158,,61.05263158,61.05263158,50.0,53.33333333,75.0,76.66666667,50.0,50.0,64.28571429,,True,False,True
OpenAI o3,openai,physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,1,68.68421053,,68.68421053,68.68421053,56.25,70.0,75.0,100.0,50.0,50.0,64.28571429,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,94.73684211,,94.73684211,94.73684211,100.0,100.0,100.0,86.66666667,70.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,50.0,,50.0,50.0,50.0,56.66666667,67.5,28.33333333,55.0,25.0,53.57142857,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,98.15789474,,98.15789474,98.15789474,100.0,100.0,100.0,93.33333333,92.5,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,74.73684211,,74.73684211,74.73684211,78.75,75.0,86.25,73.33333333,67.5,50.0,71.42857143,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,96.31578947,,96.31578947,96.31578947,100.0,86.66666667,100.0,100.0,85.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,99.21052632,,99.21052632,99.21052632,100.0,100.0,100.0,100.0,92.5,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,72.10526316,,72.10526316,72.10526316,85.0,86.66666667,55.0,50.0,90.0,56.25,92.85714286,,True,False,True
Grok 4.3,xai,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,77.89473684,,77.89473684,77.89473684,85.0,86.66666667,67.5,63.33333333,90.0,68.75,92.85714286,,True,False,True
OpenAI o3,openai,physics_2,2026,quartoapp,1,physics_2|2026|quartoapp|E1,1,96.31578947,,96.31578947,96.31578947,100.0,100.0,92.5,86.66666667,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,88.94736842,,88.94736842,88.94736842,85.0,91.66666667,100.0,83.33333333,85.0,78.125,92.85714286,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,86.05263158,,86.05263158,86.05263158,85.0,91.66666667,92.5,83.33333333,77.5,71.875,92.85714286,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,89.21052632,,89.21052632,89.21052632,85.0,91.66666667,100.0,83.33333333,85.0,81.25,92.85714286,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,85.78947368,,85.78947368,85.78947368,85.0,91.66666667,92.5,83.33333333,72.5,81.25,85.71428571,,True,False,True
Grok 4.3,xai,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,90.78947368,,90.78947368,90.78947368,92.5,91.66666667,100.0,83.33333333,85.0,81.25,92.85714286,,True,False,True
OpenAI o3,openai,physics_2,2026,quartoapp,2,physics_2|2026|quartoapp|E2,1,99.21052632,,99.21052632,99.21052632,100.0,100.0,100.0,100.0,92.5,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,48.42105263,,48.42105263,48.42105263,43.75,45.0,52.5,36.66666667,67.5,43.75,60.71428571,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,62.63157895,,62.63157895,62.63157895,57.5,71.66666667,57.5,46.66666667,82.5,62.5,78.57142857,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,94.73684211,,94.73684211,94.73684211,100.0,83.33333333,100.0,83.33333333,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,90.52631579,,90.52631579,90.52631579,76.25,100.0,100.0,75.0,100.0,93.75,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,41.31578947,,41.31578947,41.31578947,32.5,38.33333333,47.5,13.33333333,92.5,43.75,39.28571429,,True,False,True
Grok 4.3,xai,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,88.42105263,,88.42105263,88.42105263,91.25,91.66666667,82.5,83.33333333,100.0,81.25,92.85714286,,True,False,True
Grok 4.5,xai,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,85.52631579,,85.52631579,85.52631579,91.25,91.66666667,82.5,75.0,85.0,81.25,92.85714286,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,93.94736842,,93.94736842,93.94736842,76.25,100.0,100.0,100.0,100.0,87.5,100.0,,True,False,True
OpenAI o3,openai,physics_2,2026,quartoapp,3,physics_2|2026|quartoapp|E3,1,98.68421053,,98.68421053,98.68421053,93.75,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,65.78947368,,65.78947368,65.78947368,62.5,55.0,56.25,73.33333333,100.0,43.75,85.71428571,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,98.15789474,,98.15789474,98.15789474,100.0,100.0,93.75,100.0,100.0,93.75,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,99.47368421,,99.47368421,99.47368421,100.0,100.0,100.0,100.0,100.0,93.75,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,99.47368421,,99.47368421,99.47368421,100.0,100.0,100.0,100.0,100.0,93.75,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,98.68421053,,98.68421053,98.68421053,100.0,100.0,93.75,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,97.89473684,,97.89473684,97.89473684,100.0,100.0,100.0,93.33333333,100.0,100.0,85.71428571,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,99.47368421,,99.47368421,99.47368421,100.0,100.0,100.0,100.0,100.0,93.75,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,50.78947368,,50.78947368,50.78947368,50.0,53.33333333,31.25,46.66666667,100.0,25.0,71.42857143,,True,False,True
OpenAI o3,openai,physics_2,2026,secondoapp,1,physics_2|2026|secondoapp|E1,1,98.15789474,,98.15789474,98.15789474,100.0,100.0,93.75,100.0,100.0,93.75,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,98.94736842,,98.94736842,98.94736842,100.0,93.33333333,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,46.31578947,,46.31578947,46.31578947,43.75,36.66666667,37.5,46.66666667,72.5,31.25,78.57142857,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,70.78947368,,70.78947368,70.78947368,81.25,60.0,75.0,40.0,100.0,62.5,85.71428571,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,90.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,81.05263158,,81.05263158,81.05263158,93.75,71.66666667,100.0,50.0,70.0,75.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
